Date,Month,Year,Holidays_Count,Days,Area,AQI,full_date
1,7,2024,0,0,Bawana,97.0,2024-07-01
1,7,2024,0,0,Alipur,94.0,2024-07-01
1,7,2024,0,0,ITO,73.0,2024-07-01
2,7,2024,0,1,Narela,164.0,2024-07-02
2,7,2024,0,1,Bawana,131.0,2024-07-02
2,7,2024,0,1,R K Puram,112.0,2024-07-02
2,7,2024,0,1,Punjabi Bagh,108.0,2024-07-02
2,7,2024,0,1,ITO,63.0,2024-07-02
2,7,2024,0,1,Okhla Phase-2,114.0,2024-07-02
2,7,2024,0,1,North Campus DU,81.0,2024-07-02
2,7,2024,0,1,Dr. Karni Singh Shooting Range,91.0,2024-07-02
2,7,2024,0,1,Sri Aurobindo Marg,110.0,2024-07-02
2,7,2024,0,1,Alipur,109.0,2024-07-02
3,7,2024,0,2,North Campus DU,54.0,2024-07-03
3,7,2024,0,2,Dr. Karni Singh Shooting Range,84.0,2024-07-03
3,7,2024,0,2,R K Puram,109.0,2024-07-03
3,7,2024,0,2,Punjabi Bagh,109.0,2024-07-03
3,7,2024,0,2,Okhla Phase-2,101.0,2024-07-03
3,7,2024,0,2,Bawana,114.0,2024-07-03
3,7,2024,0,2,Sri Aurobindo Marg,108.0,2024-07-03
3,7,2024,0,2,Narela,115.0,2024-07-03
3,7,2024,0,2,Alipur,102.0,2024-07-03
3,7,2024,0,2,ITO,76.0,2024-07-03
4,7,2024,0,3,Alipur,49.0,2024-07-04
4,7,2024,0,3,ITO,69.0,2024-07-04
4,7,2024,0,3,Sri Aurobindo Marg,61.0,2024-07-04
4,7,2024,0,3,R K Puram,72.0,2024-07-04
4,7,2024,0,3,Punjabi Bagh,74.0,2024-07-04
4,7,2024,0,3,Okhla Phase-2,54.0,2024-07-04
4,7,2024,0,3,Dr. Karni Singh Shooting Range,44.0,2024-07-04
4,7,2024,0,3,North Campus DU,54.0,2024-07-04
4,7,2024,0,3,Bawana,57.0,2024-07-04
4,7,2024,0,3,Narela,94.0,2024-07-04
5,7,2024,0,4,Punjabi Bagh,114.0,2024-07-05
5,7,2024,0,4,North Campus DU,73.0,2024-07-05
5,7,2024,0,4,R K Puram,78.0,2024-07-05
5,7,2024,0,4,Okhla Phase-2,69.0,2024-07-05
5,7,2024,0,4,Alipur,56.0,2024-07-05
5,7,2024,0,4,Bawana,72.0,2024-07-05
5,7,2024,0,4,Dr. Karni Singh Shooting Range,64.0,2024-07-05
5,7,2024,0,4,Chandni Chowk,90.0,2024-07-05
5,7,2024,0,4,Narela,96.0,2024-07-05
5,7,2024,0,4,ITO,63.0,2024-07-05
5,7,2024,0,4,Sri Aurobindo Marg,87.0,2024-07-05
6,7,2024,0,5,North Campus DU,49.0,2024-07-06
6,7,2024,0,5,Okhla Phase-2,56.0,2024-07-06
6,7,2024,0,5,Alipur,37.0,2024-07-06
6,7,2024,0,5,Bawana,61.0,2024-07-06
6,7,2024,0,5,Dr. Karni Singh Shooting Range,50.0,2024-07-06
6,7,2024,0,5,Punjabi Bagh,84.0,2024-07-06
6,7,2024,0,5,ITO,56.0,2024-07-06
6,7,2024,0,5,Chandni Chowk,68.0,2024-07-06
6,7,2024,0,5,R K Puram,60.0,2024-07-06
6,7,2024,0,5,Narela,98.0,2024-07-06
6,7,2024,0,5,Sri Aurobindo Marg,58.0,2024-07-06
7,7,2024,0,6,North Campus DU,42.0,2024-07-07
7,7,2024,0,6,Dr. Karni Singh Shooting Range,43.0,2024-07-07
7,7,2024,0,6,ITO,51.0,2024-07-07
7,7,2024,0,6,Narela,50.0,2024-07-07
7,7,2024,0,6,Punjabi Bagh,69.0,2024-07-07
7,7,2024,0,6,Sri Aurobindo Marg,52.0,2024-07-07
7,7,2024,0,6,Bawana,57.0,2024-07-07
7,7,2024,0,6,Alipur,36.0,2024-07-07
7,7,2024,0,6,Okhla Phase-2,48.0,2024-07-07
7,7,2024,0,6,R K Puram,49.0,2024-07-07
8,7,2024,0,0,Alipur,41.0,2024-07-08
8,7,2024,0,0,Dr. Karni Singh Shooting Range,43.0,2024-07-08
8,7,2024,0,0,Okhla Phase-2,44.0,2024-07-08
8,7,2024,0,0,North Campus DU,44.0,2024-07-08
8,7,2024,0,0,Punjabi Bagh,68.0,2024-07-08
8,7,2024,0,0,Bawana,64.0,2024-07-08
8,7,2024,0,0,ITO,52.0,2024-07-08
8,7,2024,0,0,R K Puram,52.0,2024-07-08
8,7,2024,0,0,Narela,53.0,2024-07-08
8,7,2024,0,0,Sri Aurobindo Marg,50.0,2024-07-08
9,7,2024,0,1,Narela,85.0,2024-07-09
9,7,2024,0,1,R K Puram,90.0,2024-07-09
9,7,2024,0,1,ITO,60.0,2024-07-09
9,7,2024,0,1,Dr. Karni Singh Shooting Range,55.0,2024-07-09
9,7,2024,0,1,Okhla Phase-2,85.0,2024-07-09
9,7,2024,0,1,Sri Aurobindo Marg,83.0,2024-07-09
9,7,2024,0,1,Bawana,73.0,2024-07-09
9,7,2024,0,1,Punjabi Bagh,98.0,2024-07-09
9,7,2024,0,1,Alipur,58.0,2024-07-09
9,7,2024,0,1,Chandni Chowk,109.0,2024-07-09
9,7,2024,0,1,North Campus DU,64.0,2024-07-09
10,7,2024,0,2,Chandni Chowk,158.0,2024-07-10
10,7,2024,0,2,Dr. Karni Singh Shooting Range,107.0,2024-07-10
10,7,2024,0,2,Bawana,177.0,2024-07-10
10,7,2024,0,2,ITO,96.0,2024-07-10
10,7,2024,0,2,North Campus DU,127.0,2024-07-10
10,7,2024,0,2,R K Puram,149.0,2024-07-10
10,7,2024,0,2,Okhla Phase-2,125.0,2024-07-10
10,7,2024,0,2,Sri Aurobindo Marg,103.0,2024-07-10
10,7,2024,0,2,Punjabi Bagh,134.0,2024-07-10
10,7,2024,0,2,Alipur,154.0,2024-07-10
10,7,2024,0,2,Narela,156.0,2024-07-10
11,7,2024,0,3,Chandni Chowk,141.0,2024-07-11
11,7,2024,0,3,Okhla Phase-2,119.0,2024-07-11
11,7,2024,0,3,Sri Aurobindo Marg,99.0,2024-07-11
11,7,2024,0,3,ITO,80.0,2024-07-11
11,7,2024,0,3,North Campus DU,103.0,2024-07-11
11,7,2024,0,3,Bawana,119.0,2024-07-11
11,7,2024,0,3,Narela,171.0,2024-07-11
11,7,2024,0,3,Punjabi Bagh,112.0,2024-07-11
11,7,2024,0,3,Alipur,115.0,2024-07-11
11,7,2024,0,3,R K Puram,130.0,2024-07-11
11,7,2024,0,3,Dr. Karni Singh Shooting Range,96.0,2024-07-11
12,7,2024,0,4,Chandni Chowk,144.0,2024-07-12
12,7,2024,0,4,Punjabi Bagh,104.0,2024-07-12
12,7,2024,0,4,Okhla Phase-2,104.0,2024-07-12
12,7,2024,0,4,North Campus DU,96.0,2024-07-12
12,7,2024,0,4,Bawana,102.0,2024-07-12
12,7,2024,0,4,R K Puram,95.0,2024-07-12
12,7,2024,0,4,Sri Aurobindo Marg,98.0,2024-07-12
12,7,2024,0,4,Narela,113.0,2024-07-12
12,7,2024,0,4,Dr. Karni Singh Shooting Range,98.0,2024-07-12
12,7,2024,0,4,Alipur,107.0,2024-07-12
13,7,2024,0,5,R K Puram,109.0,2024-07-13
13,7,2024,0,5,Alipur,95.0,2024-07-13
13,7,2024,0,5,Narela,112.0,2024-07-13
13,7,2024,0,5,Okhla Phase-2,101.0,2024-07-13
13,7,2024,0,5,Sri Aurobindo Marg,88.0,2024-07-13
13,7,2024,0,5,Chandni Chowk,132.0,2024-07-13
13,7,2024,0,5,Punjabi Bagh,107.0,2024-07-13
13,7,2024,0,5,Dr. Karni Singh Shooting Range,102.0,2024-07-13
13,7,2024,0,5,Bawana,103.0,2024-07-13
13,7,2024,0,5,ITO,74.0,2024-07-13
14,7,2024,0,6,Chandni Chowk,141.0,2024-07-14
14,7,2024,0,6,Dr. Karni Singh Shooting Range,92.0,2024-07-14
14,7,2024,0,6,R K Puram,108.0,2024-07-14
14,7,2024,0,6,ITO,74.0,2024-07-14
14,7,2024,0,6,Punjabi Bagh,115.0,2024-07-14
14,7,2024,0,6,Bawana,101.0,2024-07-14
14,7,2024,0,6,Narela,105.0,2024-07-14
14,7,2024,0,6,Sri Aurobindo Marg,93.0,2024-07-14
14,7,2024,0,6,Alipur,117.0,2024-07-14
15,7,2024,0,0,Okhla Phase-2,101.0,2024-07-15
15,7,2024,0,0,North Campus DU,95.0,2024-07-15
15,7,2024,0,0,Bawana,109.0,2024-07-15
15,7,2024,0,0,Dr. Karni Singh Shooting Range,155.0,2024-07-15
15,7,2024,0,0,R K Puram,144.0,2024-07-15
15,7,2024,0,0,ITO,79.0,2024-07-15
15,7,2024,0,0,Narela,115.0,2024-07-15
15,7,2024,0,0,Chandni Chowk,135.0,2024-07-15
15,7,2024,0,0,Punjabi Bagh,119.0,2024-07-15
15,7,2024,0,0,Alipur,95.0,2024-07-15
15,7,2024,0,0,Sri Aurobindo Marg,101.0,2024-07-15
16,7,2024,0,1,Okhla Phase-2,89.0,2024-07-16
16,7,2024,0,1,North Campus DU,100.0,2024-07-16
16,7,2024,0,1,Narela,127.0,2024-07-16
16,7,2024,0,1,Alipur,73.0,2024-07-16
16,7,2024,0,1,Sri Aurobindo Marg,92.0,2024-07-16
16,7,2024,0,1,R K Puram,114.0,2024-07-16
16,7,2024,0,1,ITO,64.0,2024-07-16
16,7,2024,0,1,Bawana,99.0,2024-07-16
16,7,2024,0,1,Punjabi Bagh,124.0,2024-07-16
17,7,2024,0,2,R K Puram,92.0,2024-07-17
17,7,2024,0,2,North Campus DU,77.0,2024-07-17
17,7,2024,0,2,Okhla Phase-2,81.0,2024-07-17
17,7,2024,0,2,Sri Aurobindo Marg,85.0,2024-07-17
17,7,2024,0,2,Punjabi Bagh,102.0,2024-07-17
17,7,2024,0,2,Narela,124.0,2024-07-17
17,7,2024,0,2,Dr. Karni Singh Shooting Range,72.0,2024-07-17
17,7,2024,0,2,Bawana,93.0,2024-07-17
17,7,2024,0,2,ITO,63.0,2024-07-17
18,7,2024,0,3,ITO,72.0,2024-07-18
18,7,2024,0,3,Narela,142.0,2024-07-18
18,7,2024,0,3,Chandni Chowk,126.0,2024-07-18
18,7,2024,0,3,Punjabi Bagh,120.0,2024-07-18
18,7,2024,0,3,Dr. Karni Singh Shooting Range,92.0,2024-07-18
18,7,2024,0,3,Bawana,90.0,2024-07-18
18,7,2024,0,3,North Campus DU,80.0,2024-07-18
18,7,2024,0,3,Okhla Phase-2,96.0,2024-07-18
18,7,2024,0,3,Sri Aurobindo Marg,91.0,2024-07-18
18,7,2024,0,3,Alipur,92.0,2024-07-18
18,7,2024,0,3,R K Puram,104.0,2024-07-18
19,7,2024,0,4,Bawana,111.0,2024-07-19
19,7,2024,0,4,R K Puram,163.0,2024-07-19
19,7,2024,0,4,Sri Aurobindo Marg,96.0,2024-07-19
19,7,2024,0,4,ITO,125.0,2024-07-19
19,7,2024,0,4,Punjabi Bagh,147.0,2024-07-19
19,7,2024,0,4,Dr. Karni Singh Shooting Range,140.0,2024-07-19
19,7,2024,0,4,Narela,113.0,2024-07-19
19,7,2024,0,4,Alipur,109.0,2024-07-19
19,7,2024,0,4,Okhla Phase-2,129.0,2024-07-19
19,7,2024,0,4,North Campus DU,109.0,2024-07-19
20,7,2024,0,5,Okhla Phase-2,98.0,2024-07-20
20,7,2024,0,5,R K Puram,146.0,2024-07-20
20,7,2024,0,5,Alipur,138.0,2024-07-20
20,7,2024,0,5,Sri Aurobindo Marg,99.0,2024-07-20
20,7,2024,0,5,ITO,95.0,2024-07-20
20,7,2024,0,5,Punjabi Bagh,117.0,2024-07-20
20,7,2024,0,5,Bawana,113.0,2024-07-20
20,7,2024,0,5,Dr. Karni Singh Shooting Range,130.0,2024-07-20
20,7,2024,0,5,Narela,120.0,2024-07-20
20,7,2024,0,5,North Campus DU,84.0,2024-07-20
20,7,2024,0,5,Chandni Chowk,120.0,2024-07-20
21,7,2024,0,6,Dr. Karni Singh Shooting Range,96.0,2024-07-21
21,7,2024,0,6,Bawana,120.0,2024-07-21
21,7,2024,0,6,ITO,92.0,2024-07-21
21,7,2024,0,6,North Campus DU,87.0,2024-07-21
21,7,2024,0,6,Sri Aurobindo Marg,92.0,2024-07-21
21,7,2024,0,6,Narela,174.0,2024-07-21
21,7,2024,0,6,Alipur,117.0,2024-07-21
21,7,2024,0,6,R K Puram,101.0,2024-07-21
21,7,2024,0,6,Okhla Phase-2,98.0,2024-07-21
21,7,2024,0,6,Punjabi Bagh,108.0,2024-07-21
21,7,2024,0,6,Chandni Chowk,100.0,2024-07-21
22,7,2024,0,0,Bawana,109.0,2024-07-22
22,7,2024,0,0,North Campus DU,73.0,2024-07-22
22,7,2024,0,0,Alipur,91.0,2024-07-22
22,7,2024,0,0,Dr. Karni Singh Shooting Range,76.0,2024-07-22
22,7,2024,0,0,Okhla Phase-2,83.0,2024-07-22
22,7,2024,0,0,Punjabi Bagh,74.0,2024-07-22
22,7,2024,0,0,Narela,150.0,2024-07-22
22,7,2024,0,0,ITO,99.0,2024-07-22
22,7,2024,0,0,Chandni Chowk,76.0,2024-07-22
22,7,2024,0,0,R K Puram,92.0,2024-07-22
22,7,2024,0,0,Sri Aurobindo Marg,82.0,2024-07-22
23,7,2024,0,1,North Campus DU,97.0,2024-07-23
23,7,2024,0,1,Alipur,76.0,2024-07-23
23,7,2024,0,1,ITO,162.0,2024-07-23
23,7,2024,0,1,R K Puram,94.0,2024-07-23
23,7,2024,0,1,Sri Aurobindo Marg,87.0,2024-07-23
23,7,2024,0,1,Punjabi Bagh,116.0,2024-07-23
23,7,2024,0,1,Dr. Karni Singh Shooting Range,91.0,2024-07-23
23,7,2024,0,1,Narela,154.0,2024-07-23
23,7,2024,0,1,Bawana,79.0,2024-07-23
23,7,2024,0,1,Okhla Phase-2,91.0,2024-07-23
24,7,2024,0,2,Sri Aurobindo Marg,81.0,2024-07-24
24,7,2024,0,2,ITO,140.0,2024-07-24
24,7,2024,0,2,Narela,120.0,2024-07-24
24,7,2024,0,2,Bawana,79.0,2024-07-24
24,7,2024,0,2,Alipur,61.0,2024-07-24
24,7,2024,0,2,North Campus DU,79.0,2024-07-24
24,7,2024,0,2,Okhla Phase-2,95.0,2024-07-24
24,7,2024,0,2,R K Puram,120.0,2024-07-24
24,7,2024,0,2,Punjabi Bagh,101.0,2024-07-24
24,7,2024,0,2,Dr. Karni Singh Shooting Range,92.0,2024-07-24
24,7,2024,0,2,Chandni Chowk,89.0,2024-07-24
25,7,2024,0,3,ITO,135.0,2024-07-25
25,7,2024,0,3,North Campus DU,85.0,2024-07-25
25,7,2024,0,3,Okhla Phase-2,89.0,2024-07-25
25,7,2024,0,3,Punjabi Bagh,123.0,2024-07-25
25,7,2024,0,3,Narela,143.0,2024-07-25
25,7,2024,0,3,Bawana,86.0,2024-07-25
25,7,2024,0,3,Dr. Karni Singh Shooting Range,95.0,2024-07-25
25,7,2024,0,3,Chandni Chowk,95.0,2024-07-25
25,7,2024,0,3,R K Puram,162.0,2024-07-25
25,7,2024,0,3,Sri Aurobindo Marg,80.0,2024-07-25
25,7,2024,0,3,Alipur,81.0,2024-07-25
26,7,2024,0,4,Okhla Phase-2,77.0,2024-07-26
26,7,2024,0,4,North Campus DU,72.0,2024-07-26
26,7,2024,0,4,Chandni Chowk,94.0,2024-07-26
26,7,2024,0,4,Punjabi Bagh,91.0,2024-07-26
26,7,2024,0,4,R K Puram,82.0,2024-07-26
26,7,2024,0,4,ITO,131.0,2024-07-26
26,7,2024,0,4,Alipur,89.0,2024-07-26
26,7,2024,0,4,Bawana,68.0,2024-07-26
26,7,2024,0,4,Narela,133.0,2024-07-26
26,7,2024,0,4,Dr. Karni Singh Shooting Range,73.0,2024-07-26
26,7,2024,0,4,Sri Aurobindo Marg,73.0,2024-07-26
27,7,2024,0,5,Bawana,147.0,2024-07-27
27,7,2024,0,5,Punjabi Bagh,158.0,2024-07-27
27,7,2024,0,5,Dr. Karni Singh Shooting Range,150.0,2024-07-27
27,7,2024,0,5,R K Puram,189.0,2024-07-27
27,7,2024,0,5,Okhla Phase-2,119.0,2024-07-27
27,7,2024,0,5,Chandni Chowk,115.0,2024-07-27
27,7,2024,0,5,Sri Aurobindo Marg,103.0,2024-07-27
27,7,2024,0,5,Narela,157.0,2024-07-27
27,7,2024,0,5,Alipur,123.0,2024-07-27
27,7,2024,0,5,ITO,174.0,2024-07-27
28,7,2024,0,6,Okhla Phase-2,76.0,2024-07-28
28,7,2024,0,6,Dr. Karni Singh Shooting Range,61.0,2024-07-28
28,7,2024,0,6,Bawana,80.0,2024-07-28
28,7,2024,0,6,Chandni Chowk,97.0,2024-07-28
28,7,2024,0,6,Alipur,79.0,2024-07-28
28,7,2024,0,6,ITO,158.0,2024-07-28
28,7,2024,0,6,R K Puram,86.0,2024-07-28
28,7,2024,0,6,Narela,171.0,2024-07-28
28,7,2024,0,6,Punjabi Bagh,91.0,2024-07-28
28,7,2024,0,6,Sri Aurobindo Marg,66.0,2024-07-28
29,7,2024,0,0,Punjabi Bagh,81.0,2024-07-29
29,7,2024,0,0,Chandni Chowk,80.0,2024-07-29
29,7,2024,0,0,R K Puram,67.0,2024-07-29
29,7,2024,0,0,Okhla Phase-2,57.0,2024-07-29
29,7,2024,0,0,Alipur,67.0,2024-07-29
29,7,2024,0,0,Narela,138.0,2024-07-29
29,7,2024,0,0,Dr. Karni Singh Shooting Range,57.0,2024-07-29
29,7,2024,0,0,Sri Aurobindo Marg,67.0,2024-07-29
29,7,2024,0,0,ITO,141.0,2024-07-29
30,7,2024,0,1,Chandni Chowk,92.0,2024-07-30
30,7,2024,0,1,North Campus DU,69.0,2024-07-30
30,7,2024,0,1,Bawana,98.0,2024-07-30
30,7,2024,0,1,Narela,157.0,2024-07-30
30,7,2024,0,1,ITO,140.0,2024-07-30
30,7,2024,0,1,Okhla Phase-2,87.0,2024-07-30
30,7,2024,0,1,Alipur,110.0,2024-07-30
30,7,2024,0,1,Sri Aurobindo Marg,89.0,2024-07-30
30,7,2024,0,1,Punjabi Bagh,96.0,2024-07-30
30,7,2024,0,1,Dr. Karni Singh Shooting Range,86.0,2024-07-30
30,7,2024,0,1,R K Puram,91.0,2024-07-30
31,7,2024,0,2,Bawana,86.0,2024-07-31
31,7,2024,0,2,Chandni Chowk,105.0,2024-07-31
31,7,2024,0,2,North Campus DU,103.0,2024-07-31
31,7,2024,0,2,Punjabi Bagh,96.0,2024-07-31
31,7,2024,0,2,Alipur,111.0,2024-07-31
31,7,2024,0,2,Okhla Phase-2,99.0,2024-07-31
31,7,2024,0,2,R K Puram,88.0,2024-07-31
31,7,2024,0,2,ITO,128.0,2024-07-31
31,7,2024,0,2,Sri Aurobindo Marg,79.0,2024-07-31
31,7,2024,0,2,Narela,158.0,2024-07-31
31,7,2024,0,2,Dr. Karni Singh Shooting Range,83.0,2024-07-31
1,8,2024,0,3,Bawana,159.0,2024-08-01
1,8,2024,0,3,Sri Aurobindo Marg,45.0,2024-08-01
1,8,2024,0,3,Okhla Phase-2,51.0,2024-08-01
1,8,2024,0,3,R K Puram,44.0,2024-08-01
1,8,2024,0,3,Alipur,40.0,2024-08-01
1,8,2024,0,3,Punjabi Bagh,42.0,2024-08-01
1,8,2024,0,3,Narela,100.0,2024-08-01
1,8,2024,0,3,Dr. Karni Singh Shooting Range,39.0,2024-08-01
1,8,2024,0,3,ITO,113.0,2024-08-01
1,8,2024,0,3,Chandni Chowk,80.0,2024-08-01
2,8,2024,0,4,R K Puram,65.0,2024-08-02
2,8,2024,0,4,Dr. Karni Singh Shooting Range,51.0,2024-08-02
2,8,2024,0,4,Alipur,63.0,2024-08-02
2,8,2024,0,4,Bawana,90.0,2024-08-02
2,8,2024,0,4,Sri Aurobindo Marg,57.0,2024-08-02
2,8,2024,0,4,Chandni Chowk,83.0,2024-08-02
2,8,2024,0,4,ITO,150.0,2024-08-02
2,8,2024,0,4,Narela,150.0,2024-08-02
2,8,2024,0,4,Okhla Phase-2,62.0,2024-08-02
2,8,2024,0,4,Punjabi Bagh,77.0,2024-08-02
3,8,2024,0,5,Chandni Chowk,89.0,2024-08-03
3,8,2024,0,5,North Campus DU,62.0,2024-08-03
3,8,2024,0,5,Punjabi Bagh,89.0,2024-08-03
3,8,2024,0,5,Sri Aurobindo Marg,63.0,2024-08-03
3,8,2024,0,5,Dr. Karni Singh Shooting Range,51.0,2024-08-03
3,8,2024,0,5,Narela,65.0,2024-08-03
3,8,2024,0,5,Bawana,66.0,2024-08-03
3,8,2024,0,5,R K Puram,61.0,2024-08-03
3,8,2024,0,5,ITO,90.0,2024-08-03
3,8,2024,0,5,Alipur,54.0,2024-08-03
3,8,2024,0,5,Okhla Phase-2,62.0,2024-08-03
4,8,2024,0,6,Sri Aurobindo Marg,62.0,2024-08-04
4,8,2024,0,6,R K Puram,52.0,2024-08-04
4,8,2024,0,6,Punjabi Bagh,72.0,2024-08-04
4,8,2024,0,6,Bawana,69.0,2024-08-04
4,8,2024,0,6,ITO,88.0,2024-08-04
4,8,2024,0,6,Okhla Phase-2,55.0,2024-08-04
4,8,2024,0,6,Alipur,47.0,2024-08-04
4,8,2024,0,6,Narela,62.0,2024-08-04
4,8,2024,0,6,Chandni Chowk,80.0,2024-08-04
4,8,2024,0,6,North Campus DU,55.0,2024-08-04
4,8,2024,0,6,Dr. Karni Singh Shooting Range,55.0,2024-08-04
5,8,2024,0,0,Okhla Phase-2,49.0,2024-08-05
5,8,2024,0,0,Narela,54.0,2024-08-05
5,8,2024,0,0,Alipur,25.0,2024-08-05
5,8,2024,0,0,Sri Aurobindo Marg,48.0,2024-08-05
5,8,2024,0,0,Punjabi Bagh,69.0,2024-08-05
5,8,2024,0,0,Chandni Chowk,81.0,2024-08-05
5,8,2024,0,0,ITO,68.0,2024-08-05
5,8,2024,0,0,Dr. Karni Singh Shooting Range,55.0,2024-08-05
5,8,2024,0,0,R K Puram,46.0,2024-08-05
6,8,2024,0,1,Dr. Karni Singh Shooting Range,52.0,2024-08-06
6,8,2024,0,1,Narela,60.0,2024-08-06
6,8,2024,0,1,Bawana,67.0,2024-08-06
6,8,2024,0,1,R K Puram,49.0,2024-08-06
6,8,2024,0,1,Chandni Chowk,78.0,2024-08-06
6,8,2024,0,1,ITO,89.0,2024-08-06
6,8,2024,0,1,Alipur,52.0,2024-08-06
6,8,2024,0,1,Okhla Phase-2,64.0,2024-08-06
6,8,2024,0,1,Punjabi Bagh,60.0,2024-08-06
6,8,2024,0,1,Sri Aurobindo Marg,50.0,2024-08-06
7,8,2024,0,2,Okhla Phase-2,67.0,2024-08-07
7,8,2024,0,2,R K Puram,45.0,2024-08-07
7,8,2024,0,2,Alipur,50.0,2024-08-07
7,8,2024,0,2,Bawana,51.0,2024-08-07
7,8,2024,0,2,Chandni Chowk,80.0,2024-08-07
7,8,2024,0,2,Narela,40.0,2024-08-07
7,8,2024,0,2,Dr. Karni Singh Shooting Range,44.0,2024-08-07
7,8,2024,0,2,Punjabi Bagh,54.0,2024-08-07
7,8,2024,0,2,ITO,64.0,2024-08-07
7,8,2024,0,2,Sri Aurobindo Marg,50.0,2024-08-07
8,8,2024,0,3,Narela,53.0,2024-08-08
8,8,2024,0,3,Okhla Phase-2,58.0,2024-08-08
8,8,2024,0,3,North Campus DU,46.0,2024-08-08
8,8,2024,0,3,Dr. Karni Singh Shooting Range,41.0,2024-08-08
8,8,2024,0,3,Alipur,39.0,2024-08-08
8,8,2024,0,3,ITO,64.0,2024-08-08
8,8,2024,0,3,Sri Aurobindo Marg,49.0,2024-08-08
8,8,2024,0,3,R K Puram,46.0,2024-08-08
8,8,2024,0,3,Punjabi Bagh,69.0,2024-08-08
8,8,2024,0,3,Bawana,66.0,2024-08-08
9,8,2024,0,4,ITO,64.0,2024-08-09
9,8,2024,0,4,Sri Aurobindo Marg,48.0,2024-08-09
9,8,2024,0,4,Okhla Phase-2,54.0,2024-08-09
9,8,2024,0,4,Narela,49.0,2024-08-09
9,8,2024,0,4,Bawana,60.0,2024-08-09
9,8,2024,0,4,North Campus DU,67.0,2024-08-09
9,8,2024,0,4,Punjabi Bagh,91.0,2024-08-09
9,8,2024,0,4,Alipur,35.0,2024-08-09
9,8,2024,0,4,Dr. Karni Singh Shooting Range,44.0,2024-08-09
9,8,2024,0,4,R K Puram,54.0,2024-08-09
10,8,2024,0,5,Punjabi Bagh,96.0,2024-08-10
10,8,2024,0,5,Okhla Phase-2,50.0,2024-08-10
10,8,2024,0,5,Sri Aurobindo Marg,55.0,2024-08-10
10,8,2024,0,5,ITO,83.0,2024-08-10
10,8,2024,0,5,Dr. Karni Singh Shooting Range,49.0,2024-08-10
10,8,2024,0,5,Alipur,47.0,2024-08-10
10,8,2024,0,5,North Campus DU,180.0,2024-08-10
10,8,2024,0,5,R K Puram,60.0,2024-08-10
10,8,2024,0,5,Bawana,74.0,2024-08-10
10,8,2024,0,5,Narela,56.0,2024-08-10
11,8,2024,0,6,Alipur,63.0,2024-08-11
11,8,2024,0,6,ITO,82.0,2024-08-11
11,8,2024,0,6,Sri Aurobindo Marg,56.0,2024-08-11
11,8,2024,0,6,Punjabi Bagh,72.0,2024-08-11
11,8,2024,0,6,Okhla Phase-2,58.0,2024-08-11
11,8,2024,0,6,Dr. Karni Singh Shooting Range,52.0,2024-08-11
11,8,2024,0,6,Bawana,65.0,2024-08-11
11,8,2024,0,6,R K Puram,63.0,2024-08-11
11,8,2024,0,6,Narela,60.0,2024-08-11
12,8,2024,0,0,Sri Aurobindo Marg,55.0,2024-08-12
12,8,2024,0,0,Punjabi Bagh,68.0,2024-08-12
12,8,2024,0,0,Alipur,29.0,2024-08-12
12,8,2024,0,0,R K Puram,62.0,2024-08-12
12,8,2024,0,0,Bawana,49.0,2024-08-12
12,8,2024,0,0,Dr. Karni Singh Shooting Range,37.0,2024-08-12
12,8,2024,0,0,ITO,71.0,2024-08-12
12,8,2024,0,0,Narela,46.0,2024-08-12
13,8,2024,0,1,Narela,61.0,2024-08-13
13,8,2024,0,1,Chandni Chowk,81.0,2024-08-13
13,8,2024,0,1,R K Puram,46.0,2024-08-13
13,8,2024,0,1,Dr. Karni Singh Shooting Range,45.0,2024-08-13
13,8,2024,0,1,Sri Aurobindo Marg,53.0,2024-08-13
13,8,2024,0,1,ITO,68.0,2024-08-13
13,8,2024,0,1,Punjabi Bagh,79.0,2024-08-13
13,8,2024,0,1,Okhla Phase-2,62.0,2024-08-13
13,8,2024,0,1,Bawana,77.0,2024-08-13
13,8,2024,0,1,North Campus DU,146.0,2024-08-13
13,8,2024,0,1,Alipur,42.0,2024-08-13
14,8,2024,0,2,Punjabi Bagh,106.0,2024-08-14
14,8,2024,0,2,Dr. Karni Singh Shooting Range,61.0,2024-08-14
14,8,2024,0,2,Sri Aurobindo Marg,59.0,2024-08-14
14,8,2024,0,2,North Campus DU,66.0,2024-08-14
14,8,2024,0,2,R K Puram,67.0,2024-08-14
14,8,2024,0,2,ITO,95.0,2024-08-14
14,8,2024,0,2,Chandni Chowk,90.0,2024-08-14
14,8,2024,0,2,Okhla Phase-2,74.0,2024-08-14
14,8,2024,0,2,Alipur,54.0,2024-08-14
15,8,2024,0,3,Alipur,64.0,2024-08-15
15,8,2024,0,3,ITO,74.0,2024-08-15
15,8,2024,0,3,Bawana,83.0,2024-08-15
15,8,2024,0,3,Okhla Phase-2,73.0,2024-08-15
15,8,2024,0,3,Punjabi Bagh,94.0,2024-08-15
15,8,2024,0,3,North Campus DU,66.0,2024-08-15
15,8,2024,0,3,Dr. Karni Singh Shooting Range,52.0,2024-08-15
15,8,2024,0,3,Chandni Chowk,82.0,2024-08-15
15,8,2024,0,3,Sri Aurobindo Marg,60.0,2024-08-15
15,8,2024,0,3,R K Puram,60.0,2024-08-15
